Segment,State,Category,SubCategory,Sales,Quantity,Discount,Profit,Shipping Cost
Consumer,Missouri,Office Supplies,Envelopes,28.4,5,0,13.348,4.46
Corporate,Florida,Office Supplies,Binders,57.582,3,0.7,-44.1462,4.46
Consumer,New York,Office Supplies,Binders,60.6,5,0.2,20.4525,4.46
Consumer,California,Furniture,Furnishings,47.04,4,0,15.9936,4.46
Corporate,California,Furniture,Tables,71.088,2,0.2,-1.7772,4.46
Home Office,Oregon,Office Supplies,Labels,71.04,6,0.2,26.64,4.45
Consumer,Illinois,Office Supplies,Storage,61.568,2,0.2,4.6176,4.45
Corporate,Virginia,Office Supplies,Paper,35.44,1,0,16.6568,4.45
Consumer,California,Office Supplies,Art,120.15,9,0,33.642,4.44
Home Office,California,Furniture,Furnishings,42.6,3,0,16.614,4.44
Consumer,California,Office Supplies,Paper,62.24,8,0,28.008,4.44
Corporate,Missouri,Office Supplies,Paper,85.96,7,0,40.4012,4.44
Corporate,Washington,Technology,Accessories,33.9,2,0,2.034,4.44
Consumer,New York,Furniture,Furnishings,41.96,2,0,10.9096,4.44
Home Office,Texas,Office Supplies,Appliances,68.81,5,0.8,-123.858,4.43
Consumer,Washington,Office Supplies,Binders,43.176,7,0.2,13.4925,4.43
Corporate,California,Office Supplies,Paper,77.52,2,0,37.9848,4.43
Consumer,California,Office Supplies,Art,45.98,2,0,12.8744,4.43
Consumer,Indiana,Office Supplies,Storage,81.4,5,0,21.164,4.43
Home Office,New York,Furniture,Furnishings,56.52,9,0,21.4776,4.43
Corporate,Delaware,Office Supplies,Fasteners,26.18,7,0,0.5236,4.42
Consumer,Ohio,Technology,Accessories,40,2,0.2,0.5,4.42
Consumer,Virginia,Furniture,Furnishings,60.84,3,0,19.4688,4.42
Consumer,Texas,Furniture,Furnishings,64.96,5,0.6,-84.448,4.42
Consumer,Texas,Office Supplies,Appliances,29.312,8,0.8,-74.7456,4.41
Corporate,Georgia,Technology,Accessories,75,3,0,18,4.41
Home Office,Pennsylvania,Office Supplies,Paper,25.92,5,0.2,9.072,4.41
Consumer,California,Office Supplies,Binders,39.624,3,0.2,13.8684,4.41
Corporate,Texas,Office Supplies,Paper,31.872,8,0.2,11.5536,4.4
Corporate,New York,Technology,Accessories,59.9,2,0,23.96,4.4
Consumer,Illinois,Furniture,Chairs,37.296,2,0.3,-1.0656,4.4
Consumer,Georgia,Office Supplies,Art,13.89,3,0,4.5837,4.4
Corporate,New York,Technology,Accessories,90,5,0,16.2,4.4
Home Office,Washington,Office Supplies,Binders,27.936,4,0.2,9.4284,4.39
Corporate,Florida,Office Supplies,Storage,24.672,2,0.2,2.1588,4.39
Consumer,Arizona,Office Supplies,Storage,55.92,5,0.2,6.291,4.39
Consumer,California,Office Supplies,Paper,32.4,5,0,15.552,4.39
Consumer,Texas,Furniture,Furnishings,32.712,2,0.6,-26.1696,4.39
Corporate,Colorado,Technology,Phones,49.616,2,0.2,4.9616,4.39
Consumer,Washington,Office Supplies,Binders,100.704,6,0.2,37.764,4.39
Home Office,Utah,Furniture,Furnishings,73.32,6,0,21.996,4.38
Consumer,New York,Office Supplies,Binders,17.216,4,0.2,6.0256,4.37
Consumer,New York,Technology,Phones,119.7,6,0,31.122,4.37
Consumer,California,Office Supplies,Paper,19.44,3,0,9.3312,4.37
Corporate,Kentucky,Office Supplies,Supplies,25.5,3,0,6.63,4.37
Consumer,Georgia,Office Supplies,Paper,48.87,9,0,23.9463,4.37
Corporate,Indiana,Office Supplies,Paper,22.48,1,0,10.3408,4.36
Corporate,New York,Office Supplies,Paper,65.78,11,0,32.2322,4.36
Corporate,Ohio,Office Supplies,Supplies,13.52,2,0.2,1.69,4.36
Corporate,California,Office Supplies,Binders,49.568,2,0.2,17.3488,4.36
Corporate,Michigan,Office Supplies,Paper,25.92,4,0,12.4416,4.36
Corporate,Michigan,Technology,Accessories,41.9,2,0,8.799,4.35
Consumer,California,Office Supplies,Fasteners,21.48,6,0,10.74,4.35
Consumer,Texas,Technology,Accessories,47.976,3,0.2,1.7991,4.35
Consumer,Tennessee,Office Supplies,Envelopes,23.472,3,0.2,7.6284,4.35
Consumer,New Mexico,Office Supplies,Storage,33.29,1,0,7.9896,4.35
Corporate,California,Furniture,Furnishings,33.11,7,0,12.9129,4.35
Corporate,Texas,Office Supplies,Paper,41.472,8,0.2,14.5152,4.35
Corporate,Delaware,Office Supplies,Art,59.52,3,0,15.4752,4.34
Home Office,California,Office Supplies,Paper,48.91,1,0,22.9877,4.34
Consumer,Pennsylvania,Office Supplies,Storage,39.296,4,0.2,3.9296,4.33
Corporate,Georgia,Technology,Phones,34.75,5,0,15.6375,4.33
Consumer,New York,Office Supplies,Art,38.34,9,0,15.7194,4.33
Corporate,Illinois,Office Supplies,Binders,44.848,8,0.8,-67.272,4.32
Corporate,South Dakota,Office Supplies,Binders,60.83,7,0,30.415,4.32
Consumer,Tennessee,Office Supplies,Appliances,69.216,6,0.2,11.2476,4.32
Corporate,California,Office Supplies,Labels,18.9,3,0,8.694,4.32
Consumer,Kansas,Furniture,Furnishings,70.56,6,0,23.9904,4.32
Corporate,New York,Office Supplies,Paper,34.02,3,0,16.6698,4.32
Consumer,Tennessee,Office Supplies,Appliances,59.24,5,0.2,16.291,4.32
Corporate,California,Technology,Accessories,16.59,1,0,5.8065,4.32
Corporate,California,Office Supplies,Storage,77.88,2,0,3.894,4.31
Consumer,Kentucky,Technology,Phones,83.72,7,0,23.4416,4.31
Consumer,Texas,Office Supplies,Art,99.136,4,0.2,8.6744,4.31
Corporate,North Carolina,Furniture,Furnishings,44.128,4,0.2,12.1352,4.31
Home Office,New York,Technology,Phones,52.99,1,0,0.5299,4.31
Corporate,California,Office Supplies,Storage,15.51,1,0,3.8775,4.31
Corporate,Pennsylvania,Office Supplies,Paper,12.672,3,0.2,3.96,4.31
Consumer,Nevada,Office Supplies,Paper,40.08,6,0,19.2384,4.31
Consumer,New York,Office Supplies,Binders,33.264,7,0.2,11.2266,4.3
Home Office,Minnesota,Furniture,Chairs,155.88,6,0,38.97,4.3
Consumer,Massachusetts,Office Supplies,Paper,40.99,1,0,20.0851,4.3
Consumer,Ohio,Office Supplies,Art,17.12,5,0.2,1.926,4.3
Consumer,California,Office Supplies,Appliances,60.81,3,0,17.0268,4.29
Consumer,Michigan,Office Supplies,Binders,57.42,9,0,26.4132,4.29
Consumer,Washington,Office Supplies,Art,17.94,3,0,4.6644,4.29
Consumer,Colorado,Technology,Accessories,46.688,4,0.2,-2.918,4.29
Home Office,Minnesota,Office Supplies,Paper,47.88,6,0,23.94,4.27
Consumer,California,Office Supplies,Labels,21.56,7,0,10.3488,4.27
Corporate,Delaware,Office Supplies,Storage,77.55,5,0,21.714,4.27
Corporate,Oregon,Office Supplies,Paper,47.952,3,0.2,16.7832,4.27
Home Office,Rhode Island,Furniture,Furnishings,72.42,6,0,23.8986,4.27
Consumer,Texas,Furniture,Furnishings,23.976,3,0.6,-14.3856,4.26
Consumer,New York,Office Supplies,Storage,22.58,2,0,5.8708,4.26
Consumer,New York,Technology,Phones,279.96,4,0,78.3888,4.26
Consumer,California,Furniture,Furnishings,96.96,6,0,33.936,4.26
Consumer,Texas,Office Supplies,Paper,28.672,8,0.2,10.3936,4.25
Consumer,Utah,Furniture,Furnishings,25.16,2,0,10.5672,4.25
Consumer,Michigan,Technology,Accessories,59.98,2,0,25.1916,4.24
Corporate,California,Office Supplies,Storage,67.78,2,0,16.945,4.24
Consumer,Maryland,Technology,Accessories,59.98,2,0,26.3912,4.24
Consumer,Colorado,Office Supplies,Storage,78.256,2,0.2,-17.6076,4.24
Consumer,Iowa,Office Supplies,Paper,44.75,5,0,20.585,4.23
Consumer,New York,Office Supplies,Paper,40.56,4,0,19.8744,4.23
Corporate,Michigan,Furniture,Bookcases,194.32,4,0,31.0912,4.23
Consumer,Oklahoma,Furniture,Furnishings,57.69,3,0,23.6529,4.22
Corporate,California,Office Supplies,Storage,69.52,2,0,19.4656,4.22
Home Office,Ohio,Furniture,Furnishings,148.288,7,0.2,29.6576,4.22
Consumer,California,Office Supplies,Appliances,43.32,2,0,14.2956,4.21
Corporate,North Carolina,Office Supplies,Appliances,48.784,1,0.2,3.6588,4.21
Corporate,Washington,Office Supplies,Binders,26.352,3,0.2,9.5526,4.21
Corporate,Virginia,Office Supplies,Binders,46.62,9,0,21.4452,4.21
Consumer,Rhode Island,Office Supplies,Paper,39.96,2,0,18.7812,4.21
Consumer,New York,Office Supplies,Appliances,35.91,3,0,9.6957,4.2
Corporate,Massachusetts,Office Supplies,Storage,46.26,3,0,12.4902,4.2
Corporate,Texas,Office Supplies,Binders,33.28,5,0.8,-49.92,4.2
Home Office,Ohio,Furniture,Furnishings,21.248,4,0.2,7.4368,4.2
Corporate,Maryland,Office Supplies,Paper,44.75,5,0,20.585,4.19
Corporate,Pennsylvania,Office Supplies,Binders,104.58,6,0.7,-80.178,4.19
Consumer,Colorado,Furniture,Furnishings,23.376,3,0.2,7.0128,4.19
Corporate,New York,Furniture,Furnishings,41.96,2,0,10.9096,4.18
Corporate,Ohio,Office Supplies,Appliances,45.216,3,0.2,4.5216,4.18
Consumer,California,Office Supplies,Labels,44.4,3,0,22.2,4.18
Corporate,Texas,Office Supplies,Paper,74.352,3,0.2,23.235,4.18
Corporate,Iowa,Office Supplies,Art,40.3,2,0,10.881,4.17
Consumer,California,Technology,Phones,39.96,5,0.2,12.987,4.17
Consumer,North Carolina,Technology,Phones,22,5,0.2,1.375,4.17
Consumer,New York,Office Supplies,Storage,117.96,2,0,5.898,4.17
Corporate,Missouri,Office Supplies,Supplies,52.59,3,0,15.777,4.17
Consumer,Ohio,Office Supplies,Paper,31.104,6,0.2,10.8864,4.16
Consumer,New Jersey,Office Supplies,Fasteners,14.96,4,0,0.2992,4.16
Corporate,South Carolina,Office Supplies,Art,13.12,4,0,4.3296,4.16
Consumer,California,Technology,Phones,15.984,2,0.2,1.1988,4.16
Corporate,California,Technology,Accessories,149.95,5,0,31.4895,4.16
Corporate,Utah,Office Supplies,Binders,25.584,2,0.2,8.9544,4.15
Consumer,New York,Office Supplies,Paper,14.94,3,0,7.0218,4.15
Corporate,California,Office Supplies,Art,59.52,3,0,15.4752,4.15
Consumer,Virginia,Furniture,Furnishings,18.69,7,0,7.1022,4.15
Corporate,New York,Furniture,Furnishings,58.68,2,0,18.1908,4.14
Consumer,Pennsylvania,Technology,Accessories,64.704,6,0.2,-4.8528,4.14
Consumer,Kentucky,Furniture,Furnishings,42.6,3,0,16.614,4.14
Consumer,Washington,Furniture,Furnishings,24.85,5,0,7.7035,4.14
Consumer,Texas,Office Supplies,Binders,40.98,5,0.8,-65.568,4.14
Consumer,New York,Furniture,Furnishings,63.68,8,0,28.0192,4.13
Corporate,Texas,Furniture,Furnishings,51.712,8,0.6,-32.32,4.13
Corporate,New York,Office Supplies,Labels,20.7,2,0,9.936,4.13
Corporate,Texas,Office Supplies,Paper,25.92,5,0.2,9.072,4.13
Consumer,North Carolina,Office Supplies,Binders,28.782,6,0.7,-21.1068,4.13
Consumer,California,Office Supplies,Binders,15.192,3,0.2,5.5071,4.13
Corporate,Ohio,Office Supplies,Appliances,52.272,3,0.2,9.801,4.12
Home Office,Oregon,Office Supplies,Art,18.688,4,0.2,2.336,4.12
Consumer,South Carolina,Office Supplies,Storage,63.96,2,0,6.396,4.12
Corporate,Texas,Office Supplies,Appliances,87.168,8,0.8,-226.6368,4.12
Corporate,Florida,Office Supplies,Supplies,45.584,7,0.2,5.1282,4.11
Consumer,Georgia,Furniture,Furnishings,51.75,1,0,15.525,4.11
Corporate,New York,Office Supplies,Binders,46.24,4,0.2,15.606,4.11
Consumer,Illinois,Office Supplies,Art,54.208,14,0.2,8.8088,4.11
Corporate,Ohio,Technology,Phones,59.97,5,0.4,-11.994,4.1
Consumer,Minnesota,Office Supplies,Appliances,93.78,2,0,36.5742,4.1
Corporate,Wisconsin,Office Supplies,Binders,33.04,8,0,15.5288,4.1
Consumer,New York,Office Supplies,Binders,62.296,13,0.2,21.0249,4.1
Corporate,Pennsylvania,Furniture,Furnishings,103.936,4,0.2,16.8896,4.1
Consumer,Arkansas,Office Supplies,Paper,12.96,2,0,6.2208,4.1
Corporate,Illinois,Office Supplies,Appliances,52.448,2,0.8,-131.12,4.09
Corporate,New York,Office Supplies,Art,23.1,2,0,6.468,4.09
Corporate,Ohio,Office Supplies,Art,18.656,2,0.2,1.3992,4.09
Consumer,Texas,Technology,Phones,67.176,3,0.2,6.7176,4.09
Home Office,California,Office Supplies,Binders,51.184,7,0.2,19.194,4.09
Corporate,Texas,Office Supplies,Storage,37.224,3,0.2,3.7224,4.08
Consumer,Texas,Technology,Accessories,58.112,2,0.2,7.264,4.08
Consumer,California,Office Supplies,Binders,73.344,3,0.2,27.504,4.08
Corporate,California,Office Supplies,Supplies,29.7,3,0,8.019,4.08
Corporate,Pennsylvania,Office Supplies,Storage,51.968,2,0.2,-10.3936,4.08
Consumer,Indiana,Office Supplies,Paper,38.9,5,0,17.505,4.07
Consumer,North Carolina,Office Supplies,Paper,64.704,3,0.2,23.4552,4.07
Corporate,New York,Furniture,Chairs,245.646,3,0.1,8.1882,4.07
Consumer,Delaware,Technology,Machines,65.97,3,0,31.0059,4.05
Consumer,Washington,Office Supplies,Paper,73.68,6,0,34.6296,4.05
Consumer,California,Furniture,Furnishings,59.99,7,0,21.5964,4.05
Consumer,California,Office Supplies,Paper,37.52,4,0,18.0096,4.05
Corporate,New Jersey,Furniture,Furnishings,74.45,5,0,20.1015,4.04
Home Office,Delaware,Office Supplies,Appliances,39.48,1,0,11.0544,4.04
Consumer,California,Office Supplies,Paper,36.84,3,0,17.3148,4.04
Home Office,Massachusetts,Office Supplies,Binders,37.88,2,0,18.94,4.03
Consumer,Tennessee,Furniture,Furnishings,44.76,3,0.2,14.547,4.03
Corporate,New Hampshire,Office Supplies,Binders,22.92,4,0,11.0016,4.03
Consumer,Virginia,Office Supplies,Paper,105.52,4,0,48.5392,4.03
Corporate,Alabama,Office Supplies,Binders,16.74,3,0,8.0352,4.02
Consumer,Florida,Office Supplies,Binders,37.425,5,0.7,-29.94,4.02
Home Office,New York,Office Supplies,Art,25.99,1,0,7.5371,4.02
Consumer,Ohio,Furniture,Tables,51.588,1,0.4,-15.4764,4.02
Consumer,New York,Office Supplies,Binders,33.568,2,0.2,11.7488,4.02
Consumer,California,Office Supplies,Art,30.48,3,0,7.9248,4.02
Consumer,Washington,Office Supplies,Art,23.84,8,0,6.4368,4.02
Consumer,New Mexico,Office Supplies,Envelopes,28.4,5,0,13.348,4.01
Consumer,Texas,Office Supplies,Fasteners,58.368,12,0.2,21.888,4.01
Corporate,New York,Office Supplies,Storage,77.55,5,0,20.163,4.01
Consumer,Ohio,Technology,Phones,50.232,7,0.4,-10.0464,4.01
Corporate,Arizona,Furniture,Chairs,47.968,2,0.2,4.1972,4.01
Home Office,California,Furniture,Tables,99.592,1,0.2,2.4898,4.01
Consumer,Michigan,Office Supplies,Storage,83.92,4,0,5.8744,4
Corporate,Iowa,Office Supplies,Binders,32.35,5,0,16.175,4
Corporate,New York,Office Supplies,Labels,21.56,7,0,10.3488,4
Home Office,Pennsylvania,Office Supplies,Paper,25.344,6,0.2,7.92,4
Home Office,Ohio,Office Supplies,Binders,69.888,7,0.7,-46.592,4
Consumer,California,Office Supplies,Storage,57.23,1,0,14.3075,4
Corporate,Washington,Office Supplies,Supplies,64.4,5,0,1.932,4
Home Office,Alabama,Office Supplies,Paper,96.08,2,0,46.1184,4
Corporate,Alabama,Office Supplies,Binders,33.75,5,0,16.875,3.99
Home Office,California,Furniture,Chairs,129.568,2,0.2,-12.9568,3.99
Consumer,Pennsylvania,Office Supplies,Binders,99.846,9,0.7,-83.205,3.99
Home Office,New York,Office Supplies,Storage,83.56,4,0,1.6712,3.99
Corporate,Maryland,Office Supplies,Paper,51.84,8,0,24.8832,3.99
Consumer,Michigan,Office Supplies,Binders,49.44,3,0,24.2256,3.98
Home Office,Colorado,Office Supplies,Appliances,43.56,5,0.2,3.267,3.98
Consumer,Maryland,Office Supplies,Binders,43.68,6,0,21.4032,3.98
Home Office,California,Furniture,Furnishings,31.96,2,0,1.598,3.98
Home Office,New York,Office Supplies,Paper,46.35,5,0,21.7845,3.98
Consumer,New York,Furniture,Furnishings,44.46,2,0,14.6718,3.97
Corporate,Virginia,Office Supplies,Envelopes,66.54,6,0,32.6046,3.97
Corporate,Indiana,Technology,Accessories,62.31,3,0,22.4316,3.97
Consumer,Illinois,Office Supplies,Paper,56.704,2,0.2,19.1376,3.97
Corporate,Georgia,Office Supplies,Binders,34.5,3,0,15.525,3.97
Corporate,Texas,Office Supplies,Paper,29.664,4,0.2,10.0116,3.96
Corporate,Utah,Office Supplies,Paper,21.98,7,0,9.891,3.96
Corporate,New Jersey,Office Supplies,Paper,56.91,3,0,27.3168,3.95
Corporate,Ohio,Technology,Phones,23.976,4,0.4,-15.5844,3.95
Consumer,California,Office Supplies,Appliances,43.68,3,0,11.7936,3.95
Consumer,California,Office Supplies,Envelopes,39.76,7,0,18.6872,3.95
Consumer,New York,Office Supplies,Storage,68.6,4,0,18.522,3.94
Home Office,Mississippi,Office Supplies,Binders,45.84,8,0,22.0032,3.94
Consumer,California,Office Supplies,Binders,39.872,2,0.2,12.9584,3.94
Home Office,Virginia,Technology,Accessories,53.25,3,0,20.7675,3.94
Corporate,Florida,Office Supplies,Storage,26.16,3,0.2,1.962,3.94
Consumer,California,Furniture,Furnishings,59.92,4,0,27.5632,3.94
Home Office,Texas,Office Supplies,Appliances,38.864,4,0.8,-99.1032,3.94
Home Office,Texas,Office Supplies,Paper,10.272,3,0.2,3.21,3.94
Consumer,California,Office Supplies,Binders,31.128,3,0.2,11.673,3.94
Home Office,California,Office Supplies,Appliances,43.1,5,0,11.206,3.94
Consumer,Tennessee,Technology,Accessories,46.864,2,0.2,7.6154,3.93
Corporate,California,Technology,Phones,73.584,2,0.2,8.2782,3.92
Consumer,Minnesota,Office Supplies,Binders,53.4,10,0,25.098,3.92
Consumer,Colorado,Office Supplies,Storage,33.488,7,0.2,-1.2558,3.92
Corporate,California,Furniture,Furnishings,44.46,2,0,14.6718,3.92
Consumer,Utah,Office Supplies,Binders,62.048,2,0.2,20.1656,3.92
Consumer,California,Furniture,Tables,71.088,2,0.2,-1.7772,3.92
Consumer,Mississippi,Office Supplies,Paper,65.5,5,0,32.095,3.91
Corporate,Tennessee,Office Supplies,Art,40.776,3,0.2,4.5873,3.91
Corporate,Washington,Technology,Phones,52.792,1,0.2,4.6193,3.91
Corporate,California,Office Supplies,Appliances,45.96,2,0,13.788,3.91
Corporate,California,Office Supplies,Art,39.68,2,0,10.3168,3.91
Consumer,New York,Furniture,Furnishings,47.12,8,0,20.7328,3.9
Consumer,Illinois,Technology,Accessories,26.176,2,0.2,-3.272,3.9
Consumer,California,Office Supplies,Paper,37.94,2,0,18.2112,3.9
Corporate,Pennsylvania,Office Supplies,Labels,20.664,7,0.2,6.9741,3.9
Home Office,Kentucky,Technology,Accessories,18,1,0,3.24,3.9
Corporate,Arizona,Office Supplies,Paper,86.272,4,0.2,31.2736,3.89
Consumer,Maryland,Office Supplies,Paper,39.9,5,0,19.95,3.88
Consumer,California,Furniture,Furnishings,43.31,1,0,4.331,3.88
Consumer,New York,Office Supplies,Envelopes,41.4,5,0,19.458,3.88
Corporate,Texas,Office Supplies,Labels,33.12,4,0.2,11.592,3.88
Corporate,California,Office Supplies,Storage,54.32,4,0,0.5432,3.88
Corporate,California,Furniture,Furnishings,35.28,3,0,11.9952,3.88
Home Office,Michigan,Office Supplies,Supplies,70.12,4,0,21.036,3.87
Consumer,California,Office Supplies,Paper,22.72,4,0,10.224,3.87
Consumer,Tennessee,Office Supplies,Fasteners,55.104,6,0.2,18.5976,3.87
Consumer,Oregon,Technology,Phones,52.68,3,0.2,19.755,3.87
Corporate,Washington,Technology,Accessories,179.97,3,0,86.3856,3.87
Consumer,Florida,Furniture,Furnishings,54.528,3,0.2,14.3136,3.87
Consumer,Ohio,Office Supplies,Appliances,130.112,2,0.2,13.0112,3.87
Consumer,Arizona,Office Supplies,Paper,36.288,7,0.2,12.7008,3.87
Corporate,California,Office Supplies,Binders,31.248,7,0.2,10.9368,3.86
Consumer,New Mexico,Technology,Accessories,92.52,9,0,18.504,3.86
Consumer,New York,Office Supplies,Paper,37.94,2,0,18.2112,3.86
Consumer,North Carolina,Office Supplies,Envelopes,35.008,4,0.2,13.128,3.86
Consumer,New York,Office Supplies,Paper,19.65,3,0,9.039,3.86
Corporate,California,Office Supplies,Paper,45.36,7,0,21.7728,3.86
Corporate,Colorado,Technology,Accessories,165.6,3,0.2,-6.21,3.86
Consumer,Illinois,Furniture,Furnishings,159.04,5,0.6,-194.824,3.86
Consumer,Texas,Office Supplies,Storage,88.8,4,0.2,-2.22,3.85
Consumer,Ohio,Office Supplies,Paper,15.936,4,0.2,5.7768,3.85
Consumer,Pennsylvania,Office Supplies,Art,41.584,2,0.2,4.6782,3.85
Corporate,New York,Office Supplies,Art,59.52,3,0,15.4752,3.85
Corporate,Colorado,Furniture,Furnishings,24.64,4,0.2,4.004,3.85
Consumer,Pennsylvania,Technology,Accessories,47.496,1,0.2,-1.1874,3.85
Consumer,Nevada,Office Supplies,Appliances,64.9,5,0,18.821,3.85
Consumer,Virginia,Office Supplies,Storage,36.84,3,0,10.3152,3.84
Consumer,California,Furniture,Furnishings,77.92,8,0,34.2848,3.84
Home Office,Kansas,Technology,Accessories,57.4,5,0,10.906,3.84
Consumer,Texas,Office Supplies,Paper,26.88,8,0.2,9.744,3.83
Consumer,California,Furniture,Chairs,71.992,1,0.2,-0.8999,3.82
Consumer,California,Office Supplies,Paper,37.44,6,0,16.848,3.82
Consumer,New York,Office Supplies,Binders,41.328,7,0.2,14.9814,3.82
Consumer,Ohio,Office Supplies,Paper,7.968,2,0.2,2.8884,3.82
Consumer,Ohio,Furniture,Furnishings,63.824,2,0.2,9.5736,3.82
Consumer,Massachusetts,Furniture,Furnishings,111.15,5,0,48.906,3.82
Home Office,Florida,Office Supplies,Appliances,42.384,2,0.2,4.2384,3.82
Corporate,Texas,Technology,Accessories,20.8,2,0.2,6.5,3.81
Corporate,Virginia,Office Supplies,Storage,31.4,2,0,7.85,3.81
Consumer,Illinois,Technology,Accessories,68.112,3,0.2,17.8794,3.81
Corporate,California,Office Supplies,Storage,48.84,4,0,13.1868,3.81
Corporate,California,Office Supplies,Labels,58.48,8,0,27.4856,3.81
Corporate,New York,Office Supplies,Storage,70.26,3,0,18.9702,3.81
Consumer,Illinois,Furniture,Furnishings,24.288,3,0.6,-12.7512,3.8
Home Office,Pennsylvania,Furniture,Furnishings,25.632,3,0.2,3.8448,3.8
Consumer,Michigan,Office Supplies,Binders,64.75,5,0,29.1375,3.8
Consumer,California,Office Supplies,Paper,38.88,6,0,18.6624,3.8
Consumer,Texas,Office Supplies,Binders,16.392,2,0.8,-26.2272,3.8
Corporate,Florida,Office Supplies,Paper,62.192,13,0.2,19.435,3.79
Corporate,North Carolina,Office Supplies,Labels,47.808,12,0.2,15.5376,3.79
Consumer,Mississippi,Technology,Accessories,47.79,3,0,16.2486,3.79
Consumer,Virginia,Office Supplies,Art,265.86,7,0,79.758,3.79
Consumer,Massachusetts,Furniture,Chairs,354.9,5,0,88.725,3.79
Consumer,Washington,Office Supplies,Appliances,22.66,2,0,9.7438,3.79
Consumer,California,Furniture,Furnishings,43.12,14,0,20.6976,3.78
Consumer,California,Office Supplies,Binders,14.368,4,0.2,4.49,3.78
Corporate,Pennsylvania,Office Supplies,Envelopes,24.4,2,0.2,7.93,3.78
Consumer,Kentucky,Furniture,Chairs,70.98,1,0,4.9686,3.77
Consumer,New York,Office Supplies,Paper,39.96,2,0,18.7812,3.77
Consumer,Michigan,Office Supplies,Binders,12.76,2,0,5.8696,3.77
